zinc_id,smiles,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumValenceElectrons,NumChiralCentersUnassigned,NumChiralCentersAssigned,QED
ZINC000000049154,Cc1ncc(CO)c(CO)c1O,169.18,0.0802199999999998,73.58,3,4,2,1,41,0,0,0.585830847592227
ZINC000001997125,Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,273.248,-0.33,109.57,2,5,1,3,69,1,1,0.537539172233233
ZINC000000002009,CN(C)C(=O)Oc1ccc[n+](C)c1,181.215,0.5715,33.42,0,2,1,1,47,0,0,0.593415275652056
ZINC000003830218,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.412,0.3181,112.73,3,5,4,3,83,4,4,0.674878289478739
ZINC000003830957,COCC(=O)Nc1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I,791.115,-0.4065,168.66,6,8,11,1,100,2,2,0.164792165548617
ZINC000001633887,CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,290.403,4.468,35.53,0,3,9,1,78,1,1,0.497064500171454
ZINC000001530975,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,317.476,5.76930000000001,3.24,0,1,4,3,95,0,0,0.590254791922266
ZINC000001530751,CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,357.494,3.3429,49.77,1,4,7,2,97,1,1,0.60057029269062
ZINC000000113355,CNC[C@H](O)c1cccc(O)c1,167.208,0.645,52.49,3,3,3,1,43,1,1,0.619057367879336
ZINC000003782818,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,440.463,4.0286,118.81,2,7,7,5,120,0,0,0.39211603092631
ZINC000003830449,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.46,0.0985999999999999,148.26,3,8,7,3,91,2,2,0.409781329025942
ZINC000100008319,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,392.522,2.3457,59.06,1,6,4,5,92,5,5,0.492985025398511
ZINC000000012346,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261,-0.5941,90.37,2,7,2,2,49,2,2,0.703861583812253
ZINC000001530638,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.331,4.435,21.26,1,2,6,2,76,1,1,0.851796409924568
ZINC000003977737,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,265.222,-2.8909,151.92,5,8,3,1,55,5,5,0.271041829765706
ZINC000003973334,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,4.0295,34.14,0,2,0,4,84,5,5,0.676089553889539
ZINC000003979899,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,212.293,0.8989,63.4,1,2,5,1,54,2,2,0.7355284136639
ZINC000100036536,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,307.437,4.4178,12.47,0,2,4,4,89,3,3,0.828928871567049
ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,539.636,3.6159,94.22,2,7,7,5,147,0,0,0.349979262444252
ZINC000011616852,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,723.65,2.4622,215.22,5,13,10,5,168,6,6,0.150375354194037
ZINC000006409735,Oc1c(I)cc(Cl)c2cccnc12,305.502,3.1984,33.12,1,2,0,2,43,0,0,0.758308105954338
ZINC000000020255,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.217,0.4423,103.78,4,4,3,1,51,1,1,0.543048566221274
ZINC000012484958,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C(=O)O)C(C)(C)CCC1,300.442,5.60260000000001,37.3,1,1,5,1,84,0,0,0.529573195765613
ZINC000245204949,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,356.442,1.67,66.76,2,4,2,6,96,5,5,0.791389539839419
ZINC000011617039,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,437.529,3.13904,119.03,2,8,5,4,115,0,0,0.492150103333817
ZINC000000113415,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,266.341,0.4521,84.58,3,4,8,1,68,1,1,0.637673978167625
ZINC000000001681,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.338,2.2131,29.54,0,3,3,2,67,0,0,0.766994433991841
ZINC000036766734,CC1=C(/C=C\C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,300.442,5.60260000000001,37.3,1,1,5,1,84,0,0,0.529573195765613
ZINC000014210457,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,519.687,1.7112,150.7,4,5,8,3,133,5,5,0.360055263897788
ZINC000003812862,NCCC(O)(P(=O)(O)O)P(=O)(O)O,235.069,-1.6633,161.31,6,4,4,0,39,0,0,0.315124809530501
ZINC000002561203,CCCCOCc1ccc(O)c(OC)c1,210.273,2.7175,38.69,1,3,6,1,54,0,0,0.733585419105394
ZINC000005162311,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.289,1.5276,86.18,2,3,4,2,70,0,0,0.640421869535309
ZINC000000897256,COc1ccc(C[C@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,344.411,2.2233,90.82,4,5,9,2,90,2,2,0.41360225768285
ZINC000003812867,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,368.474,1.9406,95.94,2,5,8,2,92,5,5,0.635820996880386
ZINC000001481833,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1,211.268,1.8039,37.81,1,3,0,4,61,2,2,0.721762960406491
ZINC000100073786,CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)/C2=C\c1ccc(/C=C2\C(=O)[C@@]3(CS(=O)(=O)O)CC[C@H]2C3(C)C)cc1,562.706,4.2396,142.88,2,6,6,5,140,4,4,0.387175064634336
ZINC000019166991,NNCCc1ccccc1,136.198,0.692399999999999,38.05,2,2,3,1,38,0,0,0.473732426163887
ZINC000031274852,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,348.446,4.01532,53.43,1,3,6,3,98,0,0,0.801415146711145
ZINC000011615926,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@@H](O)CC(=O)O,558.65,6.31360000000001,111.79,4,5,12,4,149,2,2,0.162760439349283
ZINC000000000431,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O,321.163,3.1013,61.69,2,3,1,3,72,1,1,0.847697894583369
ZINC000034608502,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,428.596,5.14000000000001,29.46,1,2,8,6,124,0,0,0.397627368851224
ZINC000022059926,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN,389.387,0.966,123.04,2,8,5,4,96,1,1,0.730423626103495
ZINC000003876068,C=CC[C@@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,262.309,1.3066,66.48,1,3,3,1,68,2,2,0.473489724774032
ZINC000000643046,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,504.636,-0.0175999999999974,145.44,4,12,12,4,128,0,0,0.308145468628904
ZINC000008551177,CN[C@@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@@H](O[C@@H]3OC[C@@](C)(O)[C@@H](NC)[C@@H]3O)[C@@H]2O)O1,477.603,-3.32749999999999,199.73,8,12,7,3,113,13,13,0.18159830996278
ZINC000000002028,Oc1cccc(O)c1,110.112,1.0978,40.46,2,2,0,1,28,0,0,0.524584140290977
ZINC000242437514,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@@H](N)C[C@H]2N)O1,477.603,-3.32749999999999,199.73,8,12,7,3,113,13,13,0.18159830996278
ZINC000096006023,CCO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,685.708,1.2197,220.41,5,13,11,5,142,2,2,0.0630195737719741
ZINC000085537053,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,807.89,3.2596,224.45,5,14,8,6,203,11,11,0.146809486138933
ZINC000100052688,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,478.629,4.88280000000001,83.83,2,5,11,3,130,6,6,0.155661690767497
ZINC000009164421,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,667.711,-2.56859999999999,299.38,8,15,12,4,149,2,2,0.0499611963094341
ZINC000001529266,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.552,3.6212,6.48,0,4,4,0,54,0,0,0.573134890423873
ZINC000019796155,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.831,3.7227,30.87,1,4,0,4,85,0,0,0.800122242089172
ZINC000004228258,C[C@@H](O)[C@@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1,241.251,-1.7002,136.29,6,7,2,2,57,3,3,0.362864348384151
ZINC000011677376,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,285.774,4.2585,12.47,0,2,0,4,74,2,2,0.717050711640883
ZINC000000057253,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,289.806,3.5276,23.47,1,2,5,2,74,1,1,0.910148150346445
ZINC000068202099,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,485.506,5.82152000000001,63.69,1,5,5,4,122,2,2,0.493386971060797
ZINC000027990463,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,693.732,8.38210000000001,61.44,2,3,10,6,175,0,0,0.129688904560434
ZINC000003831475,O=C(O)[C@H](S)[C@H](S)C(=O)O,182.222,-0.2476,74.6,4,4,3,0,28,2,2,0.454109848321836
ZINC000169677008,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,958.24,6.19720000000001,204.66,3,14,9,4,243,15,15,0.133923869141377
ZINC000022016981,C[C@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,404.464,-2.15739999999999,145.09,4,8,8,1,94,1,1,0.350955802604983
ZINC000000039089,CNC[C@H](O)c1ccc(O)c(O)c1,183.207,0.3506,72.72,4,4,3,1,45,1,1,0.510156889241997
ZINC000003872738,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,246.097,1.3359,81.47,2,1,2,1,49,0,0,0.609725405834343
ZINC000003812988,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,327.468,3.3656,43.7,2,3,2,5,91,3,3,0.875191488403328
ZINC000000002212,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,343.217,4.23352,43.07,0,4,1,4,82,0,0,0.663488181826452
ZINC000005133378,Oc1ccc(O)cc1,110.112,1.0978,40.46,2,2,0,1,28,0,0,0.490727668901521
ZINC000000403533,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,315.369,1.0482,59,1,5,1,5,83,4,4,0.839282607029206
ZINC000013298313,O=c1[nH]cnc2[nH]ncc12,136.114,-0.3538,74.43,2,3,0,2,34,0,0,0.519236856563892
ZINC000003812989,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.45,1.7073,73.16,3,5,2,6,95,5,5,0.751485926856804
ZINC000006036847,C[C@@H](N)Cc1ccccc1,135.21,1.5763,26.02,1,1,2,1,39,1,1,0.654216217538344
ZINC000095619105,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,339.439,1.9247,68.36,3,3,4,4,93,3,3,0.797170117818584
ZINC000002539702,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.14,-3.0132,107.22,4,6,1,1,36,4,4,0.318407033304047
ZINC000000000257,COC(=O)CCc1ccc(OC[C@H](O)CNC(C)C)cc1,295.379,1.5299,67.79,2,5,9,1,75,1,1,0.676298730614571
ZINC000000895318,C[C@@H](O)CO,76.095,-0.6405,40.46,2,2,1,0,16,1,1,0.43583499661105
ZINC000095616603,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,339.366,-0.395399999999998,115.54,1,8,3,3,73,4,4,0.738617094039337
ZINC000085537026,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.996,1.90070000000001,180.08,5,14,7,3,182,18,18,0.238475441191226
ZINC000000000850,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,236.296,2.7322,66.56,2,3,2,2,56,1,1,0.621567647628534
ZINC000001530761,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,368.497,4.73080000000001,35.53,0,3,6,3,102,0,0,0.546096060885831
ZINC000100005670,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,259.063,-0.2772,72.68,1,5,0,2,45,0,0,0.661308351214844
ZINC000001571009,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,412.638,6.07240000000001,18.46,0,2,11,2,116,0,0,0.329200556560412
ZINC000002522648,COC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1,233.311,2.0853,38.33,1,3,3,2,63,2,2,0.812340061611266
ZINC000000895360,O=C(O)[C@@H]1CCCN1,115.132,-0.177,49.33,2,2,1,1,27,1,1,0.498208920889328
ZINC000004641374,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,412.658,6.61180000000001,40.46,2,2,5,3,116,7,7,0.498656029585619
ZINC000001530621,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.449,0.612,106.33,2,6,3,2,68,2,2,0.84712697716911
ZINC000018279893,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.172,-3.5854,121.38,6,6,5,0,36,4,4,0.261262652720318
ZINC000038140873,CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,167.296,2.4206,12.03,1,1,1,2,47,3,3,0.632181599279575
ZINC000000137884,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,224.216,-0.70908,84.32,2,5,2,2,54,2,2,0.649889046213597
ZINC000001849548,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,191.139,-1.2782,91.06,1,6,2,2,39,4,4,0.431556925635693
ZINC000000000494,CC(=O)Oc1c(C)cc(OC[C@H](O)CNC(C)C)c(C)c1C,309.406,2.27486,67.79,2,5,7,1,79,1,1,0.597256589175685
ZINC000003830946,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,821.141,-1.6275,199.89,8,9,12,1,106,3,3,0.11425581094764
ZINC000013911941,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,416.646,5.56060000000001,60.69,3,3,5,3,114,7,7,0.514196907017969
ZINC000252286878,C[C@H]1[C@@H](O)[C@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H](O)[C@H](C(=O)O)[C@H](O)CC(=O)C[C@H](O)[C@H](O)CC[C@H](O)C[C@H](O)C[C@H](O)CC(=O)O[C@@H]1C,926.107,0.778300000000006,327.45,12,17,3,2,225,18,18,0.17405243899236
ZINC000085205448,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.339,2.1756,107.77,1,7,4,2,86,0,0,0.505505297121405
ZINC000000389747,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.38,1.3014,70,2,5,2,5,87,4,4,0.801519513250851
ZINC000000621893,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,414.527,3.3685,59.08,0,6,6,3,104,2,2,0.675791636488893
ZINC000005133329,Oc1ccccc1,94.113,1.3922,20.23,1,1,0,1,26,0,0,0.514729544768675
ZINC000003782550,NCC(=O)CCC(=O)O,131.131,-0.621,80.39,2,3,4,0,29,0,0,0.532393017051847
ZINC000253917094,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,236.278,-1.4238,107.41,1,6,1,1,46,0,0,0.644909852483512
ZINC000000538627,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.428,3.51564,81.54,1,5,7,3,102,1,1,0.677471295667905
ZINC000000001673,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.205,1.925,66.56,2,3,8,1,64,1,1,0.720239222897486
ZINC000001530726,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,320.046,5.929,0,0,0,3,2,60,1,1,0.615021467131304
ZINC000004693574,COc1ccc2nc([S@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,345.424,2.89974,77.1,1,5,5,3,87,1,1,0.769239036567064
ZINC000000967566,CC12CCC(CC1)C(C)(C)O2,154.253,2.7441,9.23,0,1,0,3,42,0,0,0.52102552647295
ZINC000003830635,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.693,0.922100000000004,205.84,6,9,23,0,134,0,0,0.0595799699294968
ZINC000000000053,CC(=O)Oc1ccccc1C(=O)O,180.159,1.3101,63.6,1,3,2,1,44,0,0,0.550121796693885
ZINC000004654889,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)O)C(=O)C[C@H]2O1,390.467,4.3099,83.83,2,4,11,2,92,4,4,0.513730383876771
ZINC000001530775,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.427,2.88284,118.2,4,4,10,2,92,0,0,0.301957821878379
ZINC000019419017,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.349,-2.68459999999999,196.22,5,8,16,0,85,0,0,0.181917108801965
ZINC000000000693,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,195.218,0.7367,83.55,3,3,3,1,49,1,1,0.663716312151751
ZINC000000403079,COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1,254.286,-0.187899999999999,93.81,3,5,6,1,62,1,1,0.654036820108115
ZINC000013831141,Cc1ccc(/C=C2/C(=O)[C@]3(C)CC[C@H]2C3(C)C)cc1,254.373,4.40362,17.07,0,1,1,3,74,2,2,0.678656008466054
ZINC000000537964,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,378.316,4.4479,45.15,2,3,2,3,82,2,2,0.759443254935721
ZINC000242437513,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@@H]3O)[C@@H]2O)O1,477.603,-3.32749999999999,199.73,8,12,7,3,113,13,13,0.18159830996278
ZINC000000006157,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,249.317,2.4668,41.62,1,3,0,4,73,1,1,0.778951952016534
ZINC000000013156,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,256.096,2.0098,90.71,2,5,1,2,53,0,0,0.813809512869699
ZINC000001530618,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.483,3.3619,59.22,1,3,8,2,95,1,1,0.802071198067748
ZINC000000020253,NS(=O)(=O)c1cc([C@]2(O)NC(=O)c3ccccc32)ccc1Cl,338.772,0.9242,109.49,3,4,2,3,77,1,1,0.756039543585932
ZINC000000113404,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,274.795,3.8186,16.13,0,2,5,2,71,1,1,0.824006923795724
ZINC000021303210,Brc1c(N=C2NCCN2)ccc2nccnc12,292.14,1.5726,62.2,2,3,1,3,60,0,0,0.837311135621676
ZINC000169344691,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,729.908,3.438,146.39,2,12,4,10,185,19,19,0.409154248061118
ZINC000100001965,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,408.882,2.2663,99.88,2,7,8,2,97,1,1,0.502325910513048
ZINC000000896666,N[C@H]1C[C@H]1c1ccccc1,133.194,1.5012,26.02,1,1,1,2,39,2,2,0.616936485164257
ZINC000003940470,Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,273.248,-0.33,109.57,2,5,1,3,69,1,1,0.537539172233233
ZINC000000007782,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,238.197,0.7035,73.8,1,4,3,2,56,0,0,0.854995452878827
ZINC000003830713,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.471,3.2511,94.83,3,4,12,1,90,4,4,0.370103471106273
ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,386.48,4.6391,70.67,2,4,5,4,104,0,0,0.524190817351297
ZINC000000000607,CN(C)CC[C@@H](c1ccccc1)c1ccccn1,240.35,3.1652,16.13,0,2,5,2,70,1,1,0.79774628450215
ZINC000000000856,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,344.411,2.2233,90.82,4,5,9,2,90,2,2,0.41360225768285
ZINC000001530805,CC[C@@]1(C)CC(=O)NC1=O,141.17,0.4492,46.17,1,2,1,1,35,1,1,0.538721864688861
ZINC000003801163,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,438.524,2.5671,95.94,2,5,9,3,116,3,3,0.584486077988133
ZINC000003830990,CC[C@H](C(N)=O)N1CCCC1=O,170.212,-0.1273,63.4,1,2,3,1,42,1,1,0.641049214558849
ZINC000000403618,C=C[C@H](N)CCC(=O)O,129.159,0.3645,63.32,2,2,4,0,31,1,1,0.538673629503268
ZINC000003818726,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.354,2.006,95.5,3,4,5,2,80,0,0,0.446255892028197
ZINC000003830959,COCC(=O)Nc1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I,791.115,-0.4065,168.66,6,8,11,1,100,2,2,0.164792165548617
ZINC000001530814,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,288.435,3.89654,32.34,1,2,5,2,80,1,1,0.891012713024742
ZINC000150338819,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,889.017,8.60730000000001,174.64,4,8,10,10,234,6,6,0.107881032885863
ZINC000043763856,CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,167.296,2.4206,12.03,1,1,1,2,47,3,3,0.632181599279575
ZINC000222731806,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,473.381,4.2926,108.74,3,8,6,3,105,0,0,0.455270264660081
ZINC000086040406,C1N2CN3CN1CN(C2)C3,140.19,-1.0198,12.96,0,4,0,4,36,0,0,0.426761258029494
ZINC000001530635,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.337,0.541,122.22,1,9,7,2,79,0,0,0.733115342152729
ZINC000003830387,O=NN(CCCl)C(=O)NCCCl,214.052,1.157,61.77,1,3,5,0,35,0,0,0.423605860044441
ZINC000000000655,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,312.413,2.5349,40.62,0,2,1,4,86,1,1,0.799367449620352
ZINC000012402836,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,405.969,6.56260000000001,12.47,0,2,9,3,110,0,0,0.373428321586567
ZINC000003812983,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.343,1.1981,52.93,2,4,0,5,77,5,5,0.703347491915465
ZINC000003816292,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,426.86,4.0719,115.57,3,5,6,4,105,0,0,0.54903659706278
